x,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
343,Ruth Davidson brutally exposes the numbers behind the SNP's defence plan. What do we do with 800 troops? #scotdecides,FALSE,108,NA,2014-09-02 20:26,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,179,FALSE,FALSE,NA,NA
344,Today we pay 1/10 of the UK defence budget &amp; get 10 times the protection. Why give that up? #scotdecides,FALSE,101,NA,2014-09-02 20:25,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,193,FALSE,FALSE,NA,NA
345,A reminder of the Yes camp's dishonesty on EU membership. https://t.co/yVKq5zcqB9 #scotdecides #indyref,FALSE,29,NA,2014-09-02 20:22,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,77,FALSE,FALSE,NA,NA
346,What is process for removing our EU citizenship? Voting yes. #scotdecides,FALSE,29,NA,2014-09-02 20:21,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,48,FALSE,FALSE,NA,NA
347,And here's another source on EU membership. Letter to SNP chair of Scottish Parliament European Cmmtee #scotdecides http://t.co/nlFtlXLBWk,FALSE,29,NA,2014-09-02 20:20,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,77,FALSE,FALSE,NA,NA
348,EU membership raised. We know that leaving UK means leaving EU &amp; joining the queue for membership. #scotdecides http://t.co/LMyKGsfoZW,FALSE,46,NA,2014-09-02 20:16,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,137,FALSE,FALSE,NA,NA
349,Ruth: saying you oppose nuclear weapons but then applying for membership of a nuclear alliance is hypocrisy. #scotdecides,FALSE,76,NA,2014-09-02 20:14,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,117,FALSE,FALSE,NA,NA
350,Important point from audience. Losing thousands of Navy jobs would devastate many Scottish communities. #scotdecides,FALSE,57,NA,2014-09-02 20:11,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,84,FALSE,FALSE,NA,NA
351,Powerful case from Ruth Davidson for working multilaterally to make the world safer. #scotdecides,FALSE,43,NA,2014-09-02 20:07,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,59,FALSE,FALSE,NA,NA
352,"RT @ScotDecides: Douglas Alexander: ""A currency union is not in Scotland's best interests"" #ScotDecides  http://t.co/oGabFq2vSZ",FALSE,0,NA,2014-09-02 20:01,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,41,TRUE,FALSE,NA,NA
353,"Excruciating. Elaine C Smith cannot name a single policy that, with independence, would make working class people better off. #scotpaper",FALSE,145,NA,2014-09-02 20:01,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,301,FALSE,FALSE,NA,NA
354,Elaine C Smith pans SNP's own plan for a big business tax cut. #scotdecides,FALSE,44,NA,2014-09-02 19:59,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,69,FALSE,FALSE,NA,NA
355,Here is what the SNP's own adviser says about corporation tax cuts. #scotdecides http://t.co/wzYF6RoB0s,FALSE,18,NA,2014-09-02 19:59,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,48,FALSE,FALSE,NA,NA
356,RT @blairmcdougall: Two nil to our team at 1/2 time. Credible &amp; assured frm @DAlexanderMP on currency. Passionate &amp; knowledgeable frm @kdug_,FALSE,0,NA,2014-09-02 19:57,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,54,TRUE,FALSE,NA,NA
357,On older population:SNP won't acknowledge it let alone come up with a plan to secure pensions outside UK #scotdecides http://t.co/6o6urJhjFr,FALSE,35,NA,2014-09-02 19:53,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,93,FALSE,FALSE,NA,NA
358,"RT @davidtorrance: Neither Union nor Indy central to tackling poverty, it's abt political will &amp; being brave enough to &gt; taxes, boost welfa_",FALSE,0,NA,2014-09-02 19:50,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,39,TRUE,FALSE,NA,NA
359,How will we build a fairer Scotland when experts say separation means an extra Î£6bn of cuts #scotdecides http://t.co/RtNJtrOpAl,FALSE,31,NA,2014-09-02 19:50,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,109,FALSE,FALSE,NA,NA
360,"SNP tell corporations exactly what tax cuts they'll give them. If you're on benefits, you get no answers #scotdecides http://t.co/92m66hqsj4",FALSE,21,NA,2014-09-02 19:49,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,73,FALSE,FALSE,NA,NA
361,The SNP's own welfare experts have said separation risks to the incomes of our most vulnerable people. #scotdecides http://t.co/3ugzpGBpNO,FALSE,17,NA,2014-09-02 19:44,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,61,FALSE,FALSE,NA,NA
362,Kezia Dugdale confronts the SNP with their own dismal record on child poverty. #scotdecides,FALSE,38,NA,2014-09-02 19:43,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,62,FALSE,FALSE,NA,NA
363,RT @davidtorrance: Crucial point about Sterlingisation is it'd also require an Indy Scotland to have rather large currency reserves... #ind_,FALSE,0,NA,2014-09-02 19:40,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,74,TRUE,FALSE,NA,NA
364,"RT @ScottishPol: @DAlexanderMP didn't answer many Qs head on, but seemed to get the better of @NicolaSturgeon there on #ScotDecides",FALSE,0,NA,2014-09-02 19:39,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,31,TRUE,FALSE,NA,NA
365,Here is what the SNP's chief currency adviser has to say on using pound like Panama uses dollar. #scotdecides http://t.co/ECGUSjhcnP,FALSE,38,NA,2014-09-02 19:38,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,133,FALSE,FALSE,NA,NA
366,"Our ""sovereign will"" can't bind the ""sovereign will"" of England, Wales &amp; NI. They're against it #scotdecides http://t.co/UHiWk4HJHC",FALSE,27,NA,2014-09-02 19:36,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,85,FALSE,FALSE,NA,NA
367,Here are the implications of using the pound without a currency union as Nicola hints at #scotdecides http://t.co/z0H6vRd476,FALSE,23,NA,2014-09-02 19:35,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,73,FALSE,FALSE,NA,NA
368,Douglas: a currency union would mean a foreign government would set our budget &amp; control our economy. #scotdecides,FALSE,39,NA,2014-09-02 19:32,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,86,FALSE,FALSE,NA,NA
369,Nicola Sturgeon says using Î£ is in best interests of rest of UK. They don't agree so she needs a plan B. #scotdecides http://t.co/9e0sYfVy3A,FALSE,29,NA,2014-09-02 19:31,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,66,FALSE,FALSE,NA,NA
370,Douglas raises the expert analysis of the IFS. They say Î£6 billion of extra cuts to pay for separation. #scotdecides http://t.co/UPsmMtypHJ,FALSE,24,NA,2014-09-02 19:30,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,73,FALSE,FALSE,NA,NA
371,Even with all oil taxes we spend more than we raise in tax &amp; we have for 20 yrs as John Swinney has said #scotdecides http://t.co/5ghmxc6eUe,FALSE,17,NA,2014-09-02 19:28,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,78,FALSE,FALSE,NA,NA
372,Nicola Sturgeon talking about Barnett Formula - a guarantee of higher spending on NHS &amp; schools we only have as part of UK. #scotdecides,FALSE,29,NA,2014-09-02 19:26,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,50,FALSE,FALSE,NA,NA
373,"As part of the UK, we have Î£1200 higher spending than the UK average. Only separation risks that. #scotdecides http://t.co/qaCAqA5S0A",FALSE,33,NA,2014-09-02 19:25,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,97,FALSE,FALSE,NA,NA
374,Another mention of Sir Ian Wood. A reminder of what he said. #scotdecides http://t.co/buGvTNdT79,FALSE,46,NA,2014-09-02 19:23,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,128,FALSE,FALSE,NA,NA
375,"RT @ScotDecides: Douglas Alexander: ""More powers guaranteed, backed up by the strength of the UK"" #ScotDecides  http://t.co/835KuYo5V7",FALSE,0,NA,2014-09-02 19:22,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,37,TRUE,FALSE,NA,NA
376,Sturgeon says oil is a 'bonus'. In fact it's needed to fund NHS schools. Here's John Swinney's words. #scotdecides http://t.co/Jn1IZNogUj,FALSE,42,NA,2014-09-02 19:19,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,135,FALSE,FALSE,NA,NA
377,Last yr alone oil taxes fell by equivalent of schools budget. This yr it fell by out entire GP budget #scotdecides http://t.co/qWoQ60v3SA,FALSE,22,NA,2014-09-02 19:18,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,78,FALSE,FALSE,NA,NA
378,Here is what THE leading expert on North Sea Oil said on how we cannot rely on oil for everything. #scotdecides http://t.co/InngBITcf8,FALSE,29,NA,2014-09-02 19:15,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,64,FALSE,FALSE,NA,NA
379,Good question from audience. Today we get Î£1200 higher public spending without risking our NHS on oil prices. #scotdecides,FALSE,25,NA,2014-09-02 19:14,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,45,FALSE,FALSE,NA,NA
380,"Douglas:when change is coming, we don't need the risk of separation, we can have the best of both worlds #scotdecides http://t.co/92DWWRjCdi",FALSE,29,NA,2014-09-02 19:13,FALSE,NA,5.07E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,58,FALSE,FALSE,NA,NA
381,"Gordon Brown on the progressive case for pooling and sharing risks, rewards and resources across the UK http://t.co/smdACRxZAm #indyref",FALSE,12,NA,2014-09-02 10:32,FALSE,NA,5.07E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,38,FALSE,FALSE,NA,NA
382,Huge crowd to greet @jimmurphymp as he resumes his #100streets tour following SNP intimidation tactics #indyref http://t.co/QHRd6L86kg,FALSE,72,NA,2014-09-02 10:25,FALSE,NA,5.07E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",UK_Together,97,FALSE,FALSE,NA,NA
383,RT @CraigW4584: Big turnout as @jimmurphymp resumes his #100streets tour in Edinburgh @UK_Together #indyref http://t.co/qSN1tiWMRG,FALSE,0,NA,2014-09-02 10:06,FALSE,NA,5.07E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,63,TRUE,FALSE,NA,NA
384,Saying No Thanks to independence can give us the best of both worlds for Scotland within the UK. Watch here https://t.co/KR1CSV30l7 #indyref,FALSE,28,NA,2014-09-02 9:36,FALSE,NA,5.07E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,58,FALSE,FALSE,NA,NA
385,Iain says he sees the benefits of being part of the UK in his everyday life. Read Iain's story here... http://t.co/phNU4CH5JE #indyref,FALSE,20,NA,2014-09-01 20:01,FALSE,NA,5.07E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,27,FALSE,FALSE,NA,NA
386,There are just over two weeks until Scotland makes a huge decision. Sign up to get involved... http://t.co/LDSkuUlM93 http://t.co/cpekSMlK0U,FALSE,26,NA,2014-09-01 14:58,FALSE,NA,5.06E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,43,FALSE,FALSE,NA,NA
387,"This poll is not a test of our Scottishness, it's a test of our common sense' - @TogetherAlistairDarling #indyref http://t.co/dQ1SuSXHCx",FALSE,107,NA,2014-09-01 12:18,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,170,FALSE,FALSE,NA,NA
388,.@TogetherAlistairDarling launching our new posters with activists in Greenock today #indyref http://t.co/Q9So4sehuh,FALSE,52,NA,2014-09-01 12:15,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,111,FALSE,FALSE,NA,NA
389,Scotland has some of the best universities in the world. Read how independence would put that at risk... http://t.co/yStOAVFXUG #indyref,FALSE,41,NA,2014-08-31 20:17,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,89,FALSE,FALSE,NA,NA
390,Chris believes in working together. Read why he's saying No Thanks to separation here... http://t.co/r0JQF5zRAP #indyref,FALSE,11,NA,2014-08-31 20:09,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,23,FALSE,FALSE,NA,NA
391,The Nationalists want to stop you from seeing this footage. We won't let it happen https://t.co/vKrP276lwh #indyref http://t.co/QxyZw3WarI,FALSE,90,NA,2014-08-31 13:54,FALSE,NA,5.06E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,269,FALSE,FALSE,NA,NA
392,RT @ScottishPol: Salmond seems to be trying to suggest that one meeting in Stonehaven negates the rest of the grief @jimmurphymp has been g_,FALSE,0,NA,2014-08-31 12:42,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,33,TRUE,FALSE,NA,NA
393,"RT @euanmccolm: if the #indyref isn't all about alex salmond, shouldn't someone tell alex salmond?",FALSE,0,NA,2014-08-31 12:41,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,119,TRUE,FALSE,NA,NA
394,RT @jimmurphymp: Just done Sky News #Murnaghan show with Alex Salmond. I hope the pressure isn't getting to our First Minister - he seemed _,FALSE,0,NA,2014-08-31 12:41,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,124,TRUE,FALSE,NA,NA
395,Being part of the UK keeps the costs of everyday things down for families in Scotland http://t.co/xuS6jfaXjv #indyref http://t.co/U1p5Iy0T3u,FALSE,111,NA,2014-08-31 12:18,FALSE,NA,5.06E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,166,FALSE,FALSE,NA,NA
396,"Paul lives in Stornoway, he's never been involved in politics before, here he tells us why he's voting No http://t.co/5Dn7VhQOam #indyref",FALSE,26,NA,2014-08-30 18:36,FALSE,NA,5.06E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,33,FALSE,FALSE,NA,NA
397,Fact #68 - There are over 800 full time staff providing consular assistance to UK citizens abroad in 144 countries. #indyref,FALSE,34,NA,2014-08-30 18:34,FALSE,NA,5.06E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,46,FALSE,FALSE,NA,NA
398,"RT @kdugdalemsp: Remember this woman and THAT kiss?
 - well now she's saying #nothanks http://t.co/wtwXOkOcSx",FALSE,0,NA,2014-08-30 12:35,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,73,TRUE,FALSE,NA,NA
399,Sir Paul McCartney has joined other figures from across the UK urging us to say No Thanks to separation. #indyref http://t.co/t2MDk7ISZp,FALSE,167,NA,2014-08-30 12:30,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,262,FALSE,FALSE,NA,NA
400,"Great response in Edinburgh with @jackiebmsp, activists &amp; shoppers launching our new cost of living report #indyref http://t.co/9qa7rscyNg",FALSE,41,NA,2014-08-30 10:49,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,41,FALSE,FALSE,NA,NA
401,Brian Wilson on top form again in today's @TheScotsman. Read more here... http://t.co/iXcKOqI514 #indyref,FALSE,42,NA,2014-08-30 7:58,FALSE,NA,5.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,64,FALSE,FALSE,NA,NA
402,Kainde is an equalities activist. Read why she's saying No Thanks to separation. http://t.co/qcagHNhOG1 #indyref http://t.co/RimBmCpT9Q,FALSE,33,NA,2014-08-29 19:07,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,54,FALSE,FALSE,NA,NA
403,.@TogetherAlistairDarling calls on you to play your part. http://t.co/JBy3slnaDW #indyref,FALSE,33,NA,2014-08-29 18:49,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,36,FALSE,FALSE,NA,NA
404,Fact # 67 - Separation would result in cuts to the public services we depend on. http://t.co/jn18fpk1Rq #indyref,FALSE,19,NA,2014-08-29 18:29,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,40,FALSE,FALSE,NA,NA
405,What started out as an energising campaign for @JimMurphyMP has turned into something more sinister. http://t.co/TI30V2jJrW #indyref,FALSE,38,NA,2014-08-29 17:43,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,125,FALSE,FALSE,NA,NA
406,RT @AcademicsTog: Former Director of Universities Scotland comments on how the SNP Government's tuition fees plan is in ruins. http://t.co/_,FALSE,0,NA,2014-08-29 9:22,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,44,TRUE,FALSE,NA,NA
407,"RT @AcademicsTog: Read why Prof Jeremy Smith, Head of Critical Studies at Glasgow Uni, is saying No Thanks to separation... http://t.co/QUn_",FALSE,0,NA,2014-08-29 8:58,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,38,TRUE,FALSE,NA,NA
408,Poll: Survation polled before &amp; after TV debates. The result? No lead exactly the same as before debates. #indyref http://t.co/PZrPcY7UOu,FALSE,38,NA,2014-08-28 21:55,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,79,FALSE,FALSE,NA,NA
409,"Let people know you've used your postal vote to say #NoThanks to independence - add a twibbon now
http://t.co/9eb4cBR2CU #indyref",FALSE,22,NA,2014-08-28 21:22,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,28,FALSE,FALSE,NA,NA
410,WATCH Use your postal vote today to say No Thanks to independence https://t.co/Olc5fLA1FB #indyref,FALSE,17,NA,2014-08-28 21:15,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,20,FALSE,FALSE,NA,NA
411,Another great @WomenTogetherUK event in Glasgow presenting the positive case for staying in the UK #indyref http://t.co/ptVSXkpeXj,FALSE,56,NA,2014-08-28 19:25,FALSE,NA,5.05E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",UK_Together,44,FALSE,FALSE,NA,NA
412,RT @WomenTogetherUK: .@JohannLamont: I passionately want my children to grow up in an outward-looking Scotland without barriers #indyref ht_,FALSE,0,NA,2014-08-28 18:25,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,59,TRUE,FALSE,NA,NA
413,"RT @WomenTogetherUK: Maria Fyfe kicks off tonight's Women Together event, introducing @JohannLamont @KaindeManji &amp; Esme Clark #indyref http_",FALSE,0,NA,2014-08-28 18:08,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,14,TRUE,FALSE,NA,NA
414,"Fact #66 - In the UK, we share the Î£40bn cost of decommissioning offshore assets over a broader population. http://t.co/c1JJS5ykie #indyref",FALSE,18,NA,2014-08-28 17:11,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,24,FALSE,FALSE,NA,NA
415,An incredible interview with our Director of Research Gordon Aikman. Donate to #FundACure at http://t.co/e5HrFkVMyG http://t.co/cOpHJakSyZ,FALSE,9,NA,2014-08-28 14:19,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,16,FALSE,FALSE,NA,NA
416,Over 100 business leaders feel they can't publicly support a No vote because of the risk of SNP intimidation http://t.co/UGDvrR4W0b #indyref,FALSE,22,NA,2014-08-28 8:32,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,73,FALSE,FALSE,NA,NA
417,John is a retired headteacher from Pitlochry. Read why he's saying No Thanks to separation... http://t.co/XYysLKsbu0 #indyref,FALSE,17,NA,2014-08-28 8:02,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,25,FALSE,FALSE,NA,NA
418,RT @BlairHeary: Big @UK_Together team out in Oxgangs tonight. Lots of people saying #nothanks to separation. #teampentlands http://t.co/r5j_,FALSE,0,NA,2014-08-27 20:46,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,35,TRUE,FALSE,NA,NA
419,RT @HankinsonLA: .@ProfJimG kicking off #lawyerstogether Glasgow event #indyref http://t.co/B4S6OHK5jA,FALSE,0,NA,2014-08-27 20:24,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,14,TRUE,FALSE,NA,NA
420,"RT @LawyersTogether: Ann Ritchie ""being unwilling to engage with voters on the facts means they have no case"" #indyref #nothanks http://t.c_",FALSE,0,NA,2014-08-27 20:22,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,26,TRUE,FALSE,NA,NA
421,Hannah has five years experience in international development. Read why she's saying No Thanks to separation http://t.co/indwMQac32 #indyref,FALSE,15,NA,2014-08-27 18:32,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,23,FALSE,FALSE,NA,NA
422,RT @Daily_Record: Audrey Baxter &amp; Boyd Tunnock among group of 120 business leaders to reject independence http://t.co/4GwidX0GFi http://t.c_,FALSE,0,NA,2014-08-27 16:02,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,103,TRUE,FALSE,NA,NA
423,Football legend Archie Macpherson says No Thanks to separation. Watch what he has to say here... http://t.co/kLYpn6KIYP #indyref,FALSE,33,NA,2014-08-27 14:59,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,81,FALSE,FALSE,NA,NA
424,Prof Susan Shaw says No Thanks to separation to protect world class university research. Read more here... http://t.co/uQpFBAvsnW #indyref,FALSE,7,NA,2014-08-27 13:59,FALSE,NA,5.05E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UK_Together,25,FALSE,FALSE,NA,NA
425,"131 business leaders, employing over 50k Scots, have said separation is too big a risk on currency &amp; jobs. #indyref http://t.co/5ZJpLC9kFl",FALSE,71,NA,2014-08-27 13:15,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UK_Together,169,FALSE,FALSE,NA,NA
426,"RT @Daily_Record: Head of Tunnock's amongst business leaders rejecting Alex Salmond's vision for independence 
http://t.co/0z7xzuMRBN http:_",FALSE,0,NA,2014-08-27 12:58,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,208,TRUE,FALSE,NA,NA
427,"Former NHS worker Dorothy: ""The real threat to our NHS comes from the cuts that would be needed under independence."" http://t.co/a1ttyTG67E",FALSE,25,NA,2014-08-27 10:55,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,51,FALSE,FALSE,NA,NA
428,Packed hall in Dundee for Gordon Brown and Alistair AlistairDarling #indyref http://t.co/KSJ1T4fi3J,FALSE,22,NA,2014-08-27 10:53,FALSE,NA,5.05E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UK_Together,23,FALSE,FALSE,NA,NA
